Id,firstName,lastName,salary,managerId
925,Emp925,L136,97272,59
926,Emp926,L468,37567,54
927,Emp927,L474,70392,72
928,Emp928,L23,81897,93
929,Emp929,L837,30395,33
930,Emp930,L224,39572,96
931,Emp931,L434,75158,6
932,Emp932,L66,37897,90
933,Emp933,L957,91875,9
934,Emp934,L294,83591,5
935,Emp935,L788,47750,24
936,Emp936,L657,85097,99
937,Emp937,L913,80132,48
938,Emp938,L891,79479,58
939,Emp939,L83,47431,49
940,Emp940,L881,75582,84
941,Emp941,L183,81518,16
942,Emp942,L131,59188,68
943,Emp943,L775,32979,1
944,Emp944,L475,85591,39
945,Emp945,L389,60102,69
946,Emp946,L472,75371,32
947,Emp947,L283,54704,20
948,Emp948,L784,44790,93
949,Emp949,L829,84950,5
950,Emp950,L785,32050,79
951,Emp951,L212,38819,31
952,Emp952,L609,34400,13
953,Emp953,L613,36380,58
954,Emp954,L759,35798,32
955,Emp955,L450,60715,52
956,Emp956,L223,37398,70
957,Emp957,L516,67914,18
958,Emp958,L836,71799,30
959,Emp959,L613,72030,74
960,Emp960,L310,48777,31
961,Emp961,L534,58972,85
962,Emp962,L308,66064,53
963,Emp963,L571,52955,8
964,Emp964,L696,85994,81
965,Emp965,L508,36145,72
966,Emp966,L965,79958,45
967,Emp967,L538,71777,101
968,Emp968,L427,83511,90
969,Emp969,L308,79343,20
970,Emp970,L773,92065,24
971,Emp971,L870,59536,31
972,Emp972,L879,48920,39
973,Emp973,L937,37552,60
974,Emp974,L423,84592,72
975,Emp975,L543,47575,72
976,Emp976,L249,63422,50
977,Emp977,L339,40363,27
978,Emp978,L868,78637,58
979,Emp979,L549,54966,12
980,Emp980,L275,79436,7
981,Emp981,L620,35183,87
982,Emp982,L193,58444,10
983,Emp983,L214,73642,62
984,Emp984,L980,32009,39
985,Emp985,L960,54906,28
986,Emp986,L121,92773,95
987,Emp987,L713,56805,32
988,Emp988,L938,61369,51
989,Emp989,L330,67101,71
990,Emp990,L478,99946,49
991,Emp991,L368,70425,84
992,Emp992,L369,97215,34
993,Emp993,L478,42924,64
994,Emp994,L481,71973,93
995,Emp995,L380,71015,27
996,Emp996,L47,59002,53
997,Emp997,L150,32125,95
998,Emp998,L567,84732,34
999,Emp999,L157,55715,38
1000,Emp1000,L236,79786,43
1001,Emp1001,L854,62208,73
1002,Emp1002,L564,74245,64
1003,Emp1003,L782,94044,33
1004,Emp1004,L658,94303,93
1005,Emp1005,L173,76160,59
1006,Emp1006,L144,94004,22
1007,Emp1007,L939,37698,24
1008,Emp1008,L35,39742,68
1009,Emp1009,L50,30836,86
1010,Emp1010,L141,60334,53
1011,Emp1011,L725,49795,9
1012,Emp1012,L224,96287,2
1013,Emp1013,L383,37923,59
1014,Emp1014,L654,93334,80
1015,Emp1015,L500,32061,85
1016,Emp1016,L545,83914,1
1017,Emp1017,L18,99391,2
1018,Emp1018,L282,67576,93
1019,Emp1019,L515,86436,3
1020,Emp1020,L110,42624,23
1021,Emp1021,L153,61584,68
1022,Emp1022,L635,99003,25
1023,Emp1023,L835,76457,33
1024,Emp1024,L815,82022,35
1025,Emp1025,L383,83218,11
1026,Emp1026,L579,61877,59
1027,Emp1027,L232,69318,90
1028,Emp1028,L848,40566,88
1029,Emp1029,L879,34152,84
1030,Emp1030,L416,79710,12
1031,Emp1031,L566,92390,49
1032,Emp1032,L653,31238,8
1033,Emp1033,L176,40837,90
1034,Emp1034,L866,86873,64
1035,Emp1035,L804,73420,83
1036,Emp1036,L879,42499,73
1037,Emp1037,L942,35577,68
1038,Emp1038,L217,92324,30
1039,Emp1039,L48,39744,35
1040,Emp1040,L948,66749,88
1041,Emp1041,L578,34312,70
1042,Emp1042,L952,71220,23
1043,Emp1043,L985,57152,3
1044,Emp1044,L148,82205,76
1045,Emp1045,L307,51292,10
1046,Emp1046,L247,81007,73
1047,Emp1047,L919,73480,87
1048,Emp1048,L774,48343,50
1049,Emp1049,L742,40279,89
1050,Emp1050,L764,75332,65
1051,Emp1051,L101,87290,7
1052,Emp1052,L859,39963,30
1053,Emp1053,L620,81996,44
1054,Emp1054,L335,33883,100
1055,Emp1055,L280,89054,82
1056,Emp1056,L234,76636,63
1057,Emp1057,L964,79207,71
1058,Emp1058,L191,79816,56
1059,Emp1059,L791,68715,11
1060,Emp1060,L731,39634,32
1061,Emp1061,L275,50214,11
1062,Emp1062,L729,50221,49
1063,Emp1063,L399,71507,95
1064,Emp1064,L110,41995,47
1065,Emp1065,L966,70405,1
1066,Emp1066,L369,65358,57
1067,Emp1067,L136,41442,14
1068,Emp1068,L442,88830,24
1069,Emp1069,L569,97166,72
1070,Emp1070,L106,33442,53
1071,Emp1071,L363,42198,12
1072,Emp1072,L613,72523,77
1073,Emp1073,L13,68253,50
1074,Emp1074,L398,41101,53
1075,Emp1075,L923,61816,93
1076,Emp1076,L534,52227,74
1077,Emp1077,L390,52216,88
1078,Emp1078,L276,69469,18
1079,Emp1079,L505,49127,35
1080,Emp1080,L172,86973,9
1081,Emp1081,L432,69289,36
1082,Emp1082,L802,40082,62
1083,Emp1083,L258,62321,47
1084,Emp1084,L641,94985,93
1085,Emp1085,L632,55630,77
1086,Emp1086,L110,47758,59
1087,Emp1087,L7,81864,39
1088,Emp1088,L862,79792,43
1089,Emp1089,L451,73874,43
1090,Emp1090,L836,47842,56
1091,Emp1091,L329,56326,39
1092,Emp1092,L322,53283,62
1093,Emp1093,L992,71830,51
1094,Emp1094,L753,94357,38
1095,Emp1095,L801,61775,74
1096,Emp1096,L386,66739,42
1097,Emp1097,L403,77843,101
1098,Emp1098,L955,56188,15
1099,Emp1099,L559,53583,76
1100,Emp1100,L787,33527,88
1101,Emp1101,L473,57479,94
1102,Emp1102,L817,68185,57
1103,Emp1103,L71,83627,89
1104,Emp1104,L512,48242,87
1105,Emp1105,L311,61722,82
1106,Emp1106,L675,50203,33
1107,Emp1107,L434,79412,92
1108,Emp1108,L460,92814,10
1109,Emp1109,L411,96402,75
1110,Emp1110,L429,34818,89
1111,Emp1111,L719,41138,47
1112,Emp1112,L788,62536,14
1113,Emp1113,L681,76531,85
1114,Emp1114,L663,35806,22
1115,Emp1115,L661,82378,73
1116,Emp1116,L340,86420,97
1117,Emp1117,L11,42924,14
1118,Emp1118,L228,96935,34
1119,Emp1119,L532,58971,96
1120,Emp1120,L384,81266,58
1121,Emp1121,L791,95597,60
1122,Emp1122,L354,33219,20
1123,Emp1123,L108,68722,62
1124,Emp1124,L943,41253,54
1125,Emp1125,L852,48569,15
1126,Emp1126,L320,74966,45
1127,Emp1127,L804,57114,59
1128,Emp1128,L495,75652,67
1129,Emp1129,L100,87431,61
1130,Emp1130,L714,89303,93
1131,Emp1131,L69,69356,41
1132,Emp1132,L830,45084,6
1133,Emp1133,L870,74967,3
1134,Emp1134,L112,51542,83
1135,Emp1135,L250,97632,95
1136,Emp1136,L566,50989,23
1137,Emp1137,L574,85885,43
1138,Emp1138,L238,83090,60
1139,Emp1139,L189,54430,81
1140,Emp1140,L674,86640,82
1141,Emp1141,L30,55863,51
1142,Emp1142,L607,86302,58
1143,Emp1143,L5,58153,50
1144,Emp1144,L286,38200,27
1145,Emp1145,L105,54505,74
1146,Emp1146,L334,55830,47
1147,Emp1147,L117,64387,59
1148,Emp1148,L884,94157,86
1149,Emp1149,L990,71078,68
1150,Emp1150,L398,81451,77
1151,Emp1151,L117,75603,76
1152,Emp1152,L866,90012,46
1153,Emp1153,L177,68986,80
1154,Emp1154,L605,41108,79
1155,Emp1155,L138,71049,87
1156,Emp1156,L245,70026,16
1157,Emp1157,L188,78929,15
1158,Emp1158,L145,96954,89
1159,Emp1159,L429,48070,50
1160,Emp1160,L393,85448,74
1161,Emp1161,L499,52706,24
1162,Emp1162,L171,94178,72
1163,Emp1163,L144,54523,37
1164,Emp1164,L863,89113,41
1165,Emp1165,L55,77059,80
1166,Emp1166,L497,47895,2
1167,Emp1167,L835,80324,25
1168,Emp1168,L518,94876,72
1169,Emp1169,L702,94451,53
1170,Emp1170,L728,88176,54
1171,Emp1171,L172,40835,63
1172,Emp1172,L32,58905,73
1173,Emp1173,L34,66025,38
1174,Emp1174,L551,67836,29
1175,Emp1175,L800,89942,22
1176,Emp1176,L761,94921,73
1177,Emp1177,L524,44838,71
1178,Emp1178,L117,65112,74
1179,Emp1179,L557,78085,100
1180,Emp1180,L843,35453,70
1181,Emp1181,L737,87850,98
1182,Emp1182,L224,85725,70
1183,Emp1183,L754,62444,14
1184,Emp1184,L896,34224,39
1185,Emp1185,L270,75688,58
1186,Emp1186,L450,45386,12
1187,Emp1187,L832,61056,100
1188,Emp1188,L831,75957,27
1189,Emp1189,L625,86120,91
1190,Emp1190,L631,48249,22
1191,Emp1191,L212,57124,101
1192,Emp1192,L584,75982,8
1193,Emp1193,L288,52069,69
1194,Emp1194,L721,68356,42
1195,Emp1195,L587,65041,38
1196,Emp1196,L922,42481,66
1197,Emp1197,L986,83948,18
1198,Emp1198,L284,46631,8
1199,Emp1199,L887,47392,90
1200,Emp1200,L150,72217,32
1201,Emp1201,L780,81472,32
1202,Emp1202,L146,65221,63
1203,Emp1203,L425,79174,81
1204,Emp1204,L78,42202,58
1205,Emp1205,L528,66467,52
1206,Emp1206,L959,78374,89
1207,Emp1207,L974,93968,59
1208,Emp1208,L596,30324,42
1209,Emp1209,L868,42208,100
1210,Emp1210,L996,90089,94
1211,Emp1211,L681,76952,82
1212,Emp1212,L815,82129,9
1213,Emp1213,L992,86314,28
1214,Emp1214,L507,65197,28
1215,Emp1215,L849,67171,42
1216,Emp1216,L561,47117,44
1217,Emp1217,L873,93614,73
1218,Emp1218,L352,36345,101
1219,Emp1219,L102,90238,6
1220,Emp1220,L128,50707,3
1221,Emp1221,L468,30088,57
1222,Emp1222,L208,47290,55
1223,Emp1223,L310,50837,84
1224,Emp1224,L96,77242,36
1225,Emp1225,L85,78738,33
1226,Emp1226,L926,51695,86
1227,Emp1227,L406,70043,7
1228,Emp1228,L717,60689,93
1229,Emp1229,L672,41953,55
1230,Emp1230,L98,30142,91
1231,Emp1231,L489,40215,28
1232,Emp1232,L608,59647,17
1233,Emp1233,L697,88335,67
1234,Emp1234,L9,75032,2
1235,Emp1235,L881,85353,16
1236,Emp1236,L136,92613,89
1237,Emp1237,L235,80209,10
1238,Emp1238,L749,43425,12
1239,Emp1239,L321,78177,14
1240,Emp1240,L141,80164,39
1241,Emp1241,L833,47451,100
1242,Emp1242,L694,48724,83
1243,Emp1243,L544,31110,9
1244,Emp1244,L666,51511,79
1245,Emp1245,L360,57925,57
1246,Emp1246,L767,49840,81
1247,Emp1247,L631,87984,53
1248,Emp1248,L89,43168,28
1249,Emp1249,L771,46142,18
1250,Emp1250,L748,80335,76
1251,Emp1251,L987,86280,45
1252,Emp1252,L811,48327,41
1253,Emp1253,L284,41042,32
1254,Emp1254,L567,67345,32
1255,Emp1255,L964,33515,100
1256,Emp1256,L897,69537,85
1257,Emp1257,L531,96784,27
1258,Emp1258,L766,81347,25
1259,Emp1259,L662,37152,38
1260,Emp1260,L920,61370,101
1261,Emp1261,L396,44777,64
1262,Emp1262,L512,39307,31
1263,Emp1263,L911,31581,68
1264,Emp1264,L957,71480,47
1265,Emp1265,L397,85163,17
1266,Emp1266,L560,52645,47
1267,Emp1267,L483,39567,98
1268,Emp1268,L602,38851,3
1269,Emp1269,L269,58277,2
1270,Emp1270,L945,37925,6
1271,Emp1271,L519,67550,51
1272,Emp1272,L730,95673,81
1273,Emp1273,L426,85518,99
1274,Emp1274,L412,40803,90
1275,Emp1275,L550,50012,82
1276,Emp1276,L86,70620,36
1277,Emp1277,L524,56633,11
1278,Emp1278,L550,72827,20
1279,Emp1279,L601,38665,51
1280,Emp1280,L716,87342,40
1281,Emp1281,L977,61278,94
1282,Emp1282,L251,41300,8
1283,Emp1283,L119,89424,56
1284,Emp1284,L624,37212,79
1285,Emp1285,L683,53022,40
1286,Emp1286,L13,47984,16
1287,Emp1287,L12,51473,90
1288,Emp1288,L976,75443,64
1289,Emp1289,L530,63980,67
1290,Emp1290,L381,46637,22
1291,Emp1291,L800,65227,96
1292,Emp1292,L908,45473,94
1293,Emp1293,L922,33847,99
1294,Emp1294,L827,86272,43
1295,Emp1295,L537,38371,35
1296,Emp1296,L730,40101,34
1297,Emp1297,L467,96949,64
1298,Emp1298,L57,95484,47
1299,Emp1299,L171,78193,73
1300,Emp1300,L262,43487,21
1301,Emp1301,L691,45117,74
1302,Emp1302,L759,96692,30
1303,Emp1303,L46,31610,1
1304,Emp1304,L48,91835,32
1305,Emp1305,L393,49671,47
1306,Emp1306,L954,34635,23
1307,Emp1307,L823,84967,71
1308,Emp1308,L330,62540,29
1309,Emp1309,L938,71934,54
1310,Emp1310,L846,40208,35
1311,Emp1311,L382,45650,74
1312,Emp1312,L690,36903,65
1313,Emp1313,L229,97603,23
1314,Emp1314,L977,82550,6
1315,Emp1315,L899,90960,9
1316,Emp1316,L793,70723,37
1317,Emp1317,L89,89866,42
1318,Emp1318,L378,56302,2
1319,Emp1319,L578,69834,38
1320,Emp1320,L638,61795,95
1321,Emp1321,L378,94665,60
1322,Emp1322,L795,55614,99
1323,Emp1323,L923,62129,94
1324,Emp1324,L7,83744,20
1325,Emp1325,L239,75406,4
1326,Emp1326,L860,31257,82
1327,Emp1327,L2,79319,43
1328,Emp1328,L745,70306,95
1329,Emp1329,L211,99443,14
1330,Emp1330,L430,94491,31
1331,Emp1331,L996,48661,8
1332,Emp1332,L287,42193,92
1333,Emp1333,L944,60339,6
1334,Emp1334,L423,78823,67
1335,Emp1335,L998,41128,59
1336,Emp1336,L98,96247,75
1337,Emp1337,L653,81688,18
1338,Emp1338,L607,38163,10
1339,Emp1339,L679,47132,56
1340,Emp1340,L299,64208,31
1341,Emp1341,L949,81505,41
1342,Emp1342,L852,72762,90
1343,Emp1343,L464,65645,41
1344,Emp1344,L77,56569,30
1345,Emp1345,L799,44283,18
1346,Emp1346,L109,51544,20
1347,Emp1347,L478,71160,58
1348,Emp1348,L124,76961,53
1349,Emp1349,L213,89233,99
1350,Emp1350,L475,64735,40
1351,Emp1351,L93,50658,16
1352,Emp1352,L312,35286,88
1353,Emp1353,L856,72964,28
1354,Emp1354,L94,62534,19
1355,Emp1355,L406,97300,46
1356,Emp1356,L694,69169,7
1357,Emp1357,L840,52789,34
1358,Emp1358,L975,83004,4
1359,Emp1359,L570,62748,58
1360,Emp1360,L474,43357,13
1361,Emp1361,L125,31567,18
1362,Emp1362,L851,59135,8
1363,Emp1363,L203,82505,17
1364,Emp1364,L703,41015,48
1365,Emp1365,L601,63924,75
1366,Emp1366,L23,38450,10
1367,Emp1367,L925,88121,26
1368,Emp1368,L95,73456,17
1369,Emp1369,L44,90423,16
1370,Emp1370,L173,86774,7
1371,Emp1371,L405,95028,93
1372,Emp1372,L392,85923,4
1373,Emp1373,L363,58143,23
1374,Emp1374,L282,66681,24
1375,Emp1375,L905,49481,58
1376,Emp1376,L629,62215,5
1377,Emp1377,L303,95390,83
1378,Emp1378,L904,92787,53
1379,Emp1379,L90,66670,8
1380,Emp1380,L141,84949,50
1381,Emp1381,L659,98919,26
1382,Emp1382,L646,32559,32
1383,Emp1383,L801,77069,49
1384,Emp1384,L558,93527,62
1385,Emp1385,L935,95849,45
1386,Emp1386,L398,65446,42
1387,Emp1387,L27,71795,24
1388,Emp1388,L225,33840,77
1389,Emp1389,L288,37679,100
1390,Emp1390,L543,76849,61
1391,Emp1391,L599,60508,99
1392,Emp1392,L103,62487,21
1393,Emp1393,L247,64934,85
1394,Emp1394,L836,37328,69
1395,Emp1395,L971,58758,98
1396,Emp1396,L867,80911,74
1397,Emp1397,L958,52768,46
1398,Emp1398,L243,71681,23
1399,Emp1399,L715,77026,95
1400,Emp1400,L29,76095,76
1401,Emp1401,L578,48625,73
1402,Emp1402,L972,54672,73
1403,Emp1403,L556,70508,64
1404,Emp1404,L503,34975,23
1405,Emp1405,L58,60490,12
1406,Emp1406,L225,32612,78
1407,Emp1407,L490,30089,68
1408,Emp1408,L940,56406,43
1409,Emp1409,L349,53260,17
1410,Emp1410,L61,32872,42
1411,Emp1411,L601,48566,19
1412,Emp1412,L114,98982,100
1413,Emp1413,L984,39506,47
1414,Emp1414,L722,81851,48
1415,Emp1415,L104,74113,76
1416,Emp1416,L331,47884,39
1417,Emp1417,L750,87261,21
1418,Emp1418,L984,93858,82
1419,Emp1419,L325,52833,84
1420,Emp1420,L992,76769,91
1421,Emp1421,L682,52983,29
1422,Emp1422,L315,68602,49
1423,Emp1423,L182,30235,17
1424,Emp1424,L972,81327,90
1425,Emp1425,L989,34244,99
1426,Emp1426,L617,71709,24
1427,Emp1427,L227,43645,79
1428,Emp1428,L145,73406,64
1429,Emp1429,L80,61194,96
1430,Emp1430,L328,52005,45
1431,Emp1431,L907,41629,82
1432,Emp1432,L687,74007,91
1433,Emp1433,L12,64761,58
1434,Emp1434,L256,38885,27
1435,Emp1435,L263,44160,45
1436,Emp1436,L2,36310,93
1437,Emp1437,L449,85004,50
1438,Emp1438,L906,84266,22
1439,Emp1439,L903,79638,64
1440,Emp1440,L560,79197,45
1441,Emp1441,L849,92847,13
1442,Emp1442,L885,59567,101
1443,Emp1443,L463,39661,21
1444,Emp1444,L302,32631,5
1445,Emp1445,L268,43726,41
1446,Emp1446,L351,52296,10
1447,Emp1447,L165,39830,49
1448,Emp1448,L965,42203,71
1449,Emp1449,L609,93273,44
1450,Emp1450,L32,86534,91
1451,Emp1451,L169,86911,84
1452,Emp1452,L55,43272,21
1453,Emp1453,L211,54901,43
1454,Emp1454,L714,64768,53
1455,Emp1455,L289,68980,85
1456,Emp1456,L99,36505,31
1457,Emp1457,L586,94349,51
1458,Emp1458,L56,77294,20
1459,Emp1459,L438,41485,1
1460,Emp1460,L844,92957,38
1461,Emp1461,L100,33373,26
1462,Emp1462,L175,68248,27
1463,Emp1463,L485,45139,11
1464,Emp1464,L804,82096,40
1465,Emp1465,L501,64734,61
1466,Emp1466,L658,80793,12
1467,Emp1467,L380,79996,24
1468,Emp1468,L192,88428,48
1469,Emp1469,L270,87637,6
1470,Emp1470,L270,59654,60
1471,Emp1471,L578,38079,35
1472,Emp1472,L771,42675,20
1473,Emp1473,L685,75061,11
1474,Emp1474,L424,59820,70
1475,Emp1475,L63,80738,71
1476,Emp1476,L429,92236,67
1477,Emp1477,L903,60886,74
1478,Emp1478,L307,40348,61
1479,Emp1479,L925,34551,51
1480,Emp1480,L585,97740,65
1481,Emp1481,L694,49326,74
1482,Emp1482,L973,88856,16
1483,Emp1483,L972,51910,23
1484,Emp1484,L828,55260,28
1485,Emp1485,L44,85492,17
1486,Emp1486,L700,87067,11
1487,Emp1487,L843,49382,26
1488,Emp1488,L265,71910,77
1489,Emp1489,L937,38783,94
1490,Emp1490,L398,82082,12
1491,Emp1491,L334,66202,71
1492,Emp1492,L470,31620,67
1493,Emp1493,L718,98493,101
1494,Emp1494,L430,44748,101
1495,Emp1495,L154,49424,54
1496,Emp1496,L603,43133,73
1497,Emp1497,L577,43237,14
1498,Emp1498,L293,75071,101
1499,Emp1499,L271,80206,53
1500,Emp1500,L498,92003,84
1501,Emp1501,L177,66099,5
1502,Emp1502,L148,82654,52
1503,Emp1503,L406,73449,5
1504,Emp1504,L244,36460,89
1505,Emp1505,L487,65203,96
1506,Emp1506,L21,74284,48
1507,Emp1507,L319,66745,39
1508,Emp1508,L879,42873,63
1509,Emp1509,L138,69384,30
1510,Emp1510,L454,72056,96
1511,Emp1511,L747,84627,35
1512,Emp1512,L662,41703,78
1513,Emp1513,L453,57707,25
1514,Emp1514,L759,93499,53
1515,Emp1515,L529,79009,98
1516,Emp1516,L528,50836,8
1517,Emp1517,L319,96426,9
1518,Emp1518,L139,98719,52
1519,Emp1519,L30,52772,73
1520,Emp1520,L897,56309,25
1521,Emp1521,L256,34334,8
1522,Emp1522,L52,77235,59
1523,Emp1523,L204,65910,91
1524,Emp1524,L844,90846,48
1525,Emp1525,L407,46236,65
1526,Emp1526,L32,61711,88
1527,Emp1527,L501,88471,48
1528,Emp1528,L984,92204,23
1529,Emp1529,L565,75843,76
1530,Emp1530,L168,63903,45
1531,Emp1531,L851,41847,96
1532,Emp1532,L29,80667,37
1533,Emp1533,L167,58091,7
1534,Emp1534,L663,59505,29
1535,Emp1535,L212,65269,87
1536,Emp1536,L420,97276,84
1537,Emp1537,L886,31166,3
1538,Emp1538,L934,47342,61
1539,Emp1539,L178,31109,83
1540,Emp1540,L259,70037,29
1541,Emp1541,L991,66094,92
1542,Emp1542,L917,79345,55
1543,Emp1543,L471,63029,45
1544,Emp1544,L478,69602,28
1545,Emp1545,L534,82055,87
1546,Emp1546,L105,30963,75
1547,Emp1547,L679,79051,66
1548,Emp1548,L663,67051,72
1549,Emp1549,L701,44169,39
1550,Emp1550,L66,74077,62
1551,Emp1551,L656,72616,36
1552,Emp1552,L268,69163,36
1553,Emp1553,L154,97802,25
1554,Emp1554,L247,37441,98
1555,Emp1555,L414,71888,77
1556,Emp1556,L144,33336,88
1557,Emp1557,L510,68745,84
1558,Emp1558,L929,84862,34
1559,Emp1559,L398,34629,52
1560,Emp1560,L726,54892,75
1561,Emp1561,L744,59145,44
1562,Emp1562,L548,92355,88
1563,Emp1563,L368,96494,86
1564,Emp1564,L866,52280,39
1565,Emp1565,L898,53741,85
1566,Emp1566,L100,91706,38
1567,Emp1567,L759,63902,17
1568,Emp1568,L828,53995,93
1569,Emp1569,L922,73992,88
1570,Emp1570,L92,59131,84
1571,Emp1571,L229,70250,46
1572,Emp1572,L808,73426,54
1573,Emp1573,L267,68541,48
1574,Emp1574,L872,45437,60
1575,Emp1575,L55,39334,61
1576,Emp1576,L911,55499,61
1577,Emp1577,L123,80026,65
1578,Emp1578,L306,84146,68
1579,Emp1579,L892,49762,7
1580,Emp1580,L206,74914,18
1581,Emp1581,L584,89974,53
1582,Emp1582,L324,53639,19
1583,Emp1583,L83,93908,100
1584,Emp1584,L647,53176,43
1585,Emp1585,L650,37603,41
1586,Emp1586,L463,65851,1
1587,Emp1587,L780,52099,27
1588,Emp1588,L783,50766,74
1589,Emp1589,L805,41539,63
1590,Emp1590,L630,86847,17
1591,Emp1591,L440,82873,82
1592,Emp1592,L989,92573,55
1593,Emp1593,L5,34944,50
1594,Emp1594,L205,78903,69
1595,Emp1595,L914,72233,2
1596,Emp1596,L854,99603,97
1597,Emp1597,L19,30540,25
1598,Emp1598,L752,62613,81
1599,Emp1599,L711,75134,29
1600,Emp1600,L133,43462,40
1601,Emp1601,L516,70123,50
1602,Emp1602,L67,35992,22
1603,Emp1603,L972,68119,39
1604,Emp1604,L746,98195,59
1605,Emp1605,L537,74280,77
1606,Emp1606,L910,47536,56
1607,Emp1607,L924,94248,44
1608,Emp1608,L769,54697,46
1609,Emp1609,L971,82873,22
1610,Emp1610,L234,59402,3
1611,Emp1611,L135,57681,94
1612,Emp1612,L23,96143,94
1613,Emp1613,L127,78049,22
1614,Emp1614,L667,34897,92
1615,Emp1615,L898,63526,49
1616,Emp1616,L548,36368,99
1617,Emp1617,L50,44170,77
1618,Emp1618,L857,32587,84
1619,Emp1619,L707,45176,7
1620,Emp1620,L455,79840,54
1621,Emp1621,L561,63126,16
1622,Emp1622,L719,50070,61
1623,Emp1623,L712,31219,27
1624,Emp1624,L431,43235,39
1625,Emp1625,L533,65386,85
1626,Emp1626,L621,47978,80
1627,Emp1627,L851,43751,54
1628,Emp1628,L737,45431,66
1629,Emp1629,L117,43928,37
1630,Emp1630,L204,56181,64
1631,Emp1631,L270,98569,100
1632,Emp1632,L367,83707,26
1633,Emp1633,L165,35164,38
1634,Emp1634,L509,57222,71
1635,Emp1635,L956,93001,89
1636,Emp1636,L241,30358,43
1637,Emp1637,L688,41665,2
1638,Emp1638,L856,94763,15
1639,Emp1639,L973,41807,20
1640,Emp1640,L524,39836,100
1641,Emp1641,L741,43276,93
1642,Emp1642,L660,60298,33
1643,Emp1643,L304,64619,59
1644,Emp1644,L52,43082,60
1645,Emp1645,L896,35170,23
1646,Emp1646,L369,70987,38
1647,Emp1647,L757,45191,55
1648,Emp1648,L872,36014,13
1649,Emp1649,L873,48139,2
1650,Emp1650,L663,52349,85
1651,Emp1651,L367,87372,43
1652,Emp1652,L275,42183,80
1653,Emp1653,L835,74921,48
1654,Emp1654,L117,82530,24
1655,Emp1655,L986,89839,52
1656,Emp1656,L856,80556,35
1657,Emp1657,L872,92684,89
1658,Emp1658,L665,51860,54
1659,Emp1659,L136,37686,15
1660,Emp1660,L107,84529,21
1661,Emp1661,L495,87430,76
1662,Emp1662,L626,79774,24
1663,Emp1663,L368,33777,100
1664,Emp1664,L902,47125,88
1665,Emp1665,L943,93979,62
1666,Emp1666,L909,83907,15
1667,Emp1667,L48,38301,57
1668,Emp1668,L671,71187,34
1669,Emp1669,L722,98788,2
1670,Emp1670,L762,59358,99
1671,Emp1671,L895,74341,86
1672,Emp1672,L536,42483,67
1673,Emp1673,L678,62581,56
1674,Emp1674,L355,80446,62
1675,Emp1675,L860,37152,20
1676,Emp1676,L659,50568,2
1677,Emp1677,L870,91510,65
1678,Emp1678,L891,51679,64
1679,Emp1679,L770,94441,10
1680,Emp1680,L247,73371,42
1681,Emp1681,L52,96444,36
1682,Emp1682,L564,79628,29
1683,Emp1683,L837,60801,52
1684,Emp1684,L471,88220,11
1685,Emp1685,L459,41536,74
1686,Emp1686,L458,71426,64
1687,Emp1687,L510,32329,16
1688,Emp1688,L414,84046,14
1689,Emp1689,L571,30022,5
1690,Emp1690,L811,69924,12
1691,Emp1691,L576,57112,66
1692,Emp1692,L688,89796,84
1693,Emp1693,L373,37113,44
1694,Emp1694,L865,89566,29
